id,firstname,lastname,course,year,gender
2026-4776,Victor,Isidro,BS IAM,4,Other
2026-4777,Ryan,Quijano,BS Mar,1,Male
2026-4778,Ivan,Abad,BS Math,2,Female
2026-4779,Bella,Gonzales,BS Physics,3,Other
2026-4780,Vera,Hidalgo,BS Stat,4,Male
2026-4781,Vincent,Natividad,BSA,1,Female
2026-4782,Hector,Santos,BSBA-BE,2,Other
2026-4783,Emilio,Jalandoni,BSBA-MM,3,Male
2026-4784,Daphne,Fuentes,BSCE,4,Female
2026-4785,Diana,Serrano,BSCE,1,Other
2026-4786,Isabella,Domingo,BSCS,2,Male
2026-4787,Liam,Inocencio,BSCerE,3,Female
2026-4788,Isabella,Lim,BSChE,4,Other
2026-4789,Leah,Sison,BSCpE,1,Male
2026-4790,Althea,Quiambao,BSECE,2,Female
2026-4791,George,Serrano,BSEE,3,Other
2026-4792,Queenie,Ferrer,BSEME,4,Male
2026-4793,Sebastian,Hidalgo,BSENTREP,1,Female
2026-4794,Quinn,Hernandez,BSEnE,2,Other
2026-4795,Ivan,Samson,BSIS,3,Male
2026-4796,Adrian,Rosales,BSIT,4,Female
2026-4797,Ursula,Sanchez,BSME,1,Other
2026-4798,Giselle,Estrada,BSMEE,2,Male
2026-4799,Aiden,Reyes,BSMetE,3,Female
2026-4800,Hannah,Mendoza,BSCE,4,Other
2026-4801,Tessa,Paredes,BSPhil,1,Male
2026-4802,Celeste,Macaraeg,BSPsych,2,Female
2026-4803,Uriel,Delos Santos,BA Fil,3,Other
2026-4804,Selena,Valdez,BA His,4,Male
2026-4805,Hector,Valdez,BA Pan,1,Female
2026-4806,Rita,Natividad,BA PoS,2,Other
2026-4807,Leo,Villanueva,BA Psych,3,Male
2026-4808,Shiela,Rivera,BA Soc,4,Female
2026-4809,Ryan,Tiongson,BAELS,1,Other
2026-4810,Vincent,Aquino,BALCS,2,Male
2026-4811,Karl,Rivera,BET-CET,3,Female
2026-4812,Irene,Domingo,BET-ChET,4,Other
2026-4813,Ramon,Quinto,BET-EET,1,Male
2026-4814,Wilma,Bernardo,BET-EST,2,Female
2026-4815,Nicole,Ong,BET-MET,3,Other
2026-4816,Patrick,Bermudez,BET-MMT,4,Male
2026-4817,Neil,Abad,BS Applied Physics,1,Female
2026-4818,Ana,Enriquez,BS Bio-Animal Biology,2,Other
2026-4819,Emilio,Torres,BS Bio-Biodiversity,3,Male
2026-4820,Liam,Ibrahim,BS Bio-Microbiology,4,Female
2026-4821,Ivan,Perez,BS Bio-Plant Biology,1,Other
2026-4822,Dylan,Hidalgo,BS Chem,2,Male
2026-4823,Celeste,Roxas,BS Econ,3,Female
2026-4824,Grace,Rivera,BS HM,4,Other
2026-4825,Ursula,Sison,BS IAM,1,Male
2026-4826,Paolo,Benedicto,BS Mar,2,Female
2026-4827,Ivan,Ortega,BS Math,3,Other
2026-4828,Brian,Enriquez,BS Physics,4,Male
2026-4829,Grace,Uy,BS Stat,1,Female
2026-4830,Wendy,Natividad,BSA,2,Other
2026-4831,Hector,Luna,BSBA-BE,3,Male
2026-4832,Wilma,Nolasco,BSBA-MM,4,Female
2026-4833,Naomi,Bernardo,BSCE,1,Other
2026-4834,Andrea,Tagle,BSCE,2,Male
2026-4835,Ursula,Hernando,BSCS,3,Female
2026-4836,Faith,Cruz,BSCerE,4,Other
2026-4837,Clara,Urbano,BSChE,1,Male
2026-4838,Shiela,Aguilar,BSCpE,2,Female
2026-4839,Karl,Valencia,BSECE,3,Other
2026-4840,Naomi,Uy,BSEE,4,Male
2026-4841,Karl,Salvacion,BSEME,1,Female
2026-4842,Monica,Yabut,BSENTREP,2,Other
2026-4843,Juan,Urbano,BSEnE,3,Male
2026-4844,Tobias,Dizon,BSIS,4,Female
2026-4845,Isabella,Urbano,BSIT,1,Other
2026-4846,Arman,Aquino,BSME,2,Male
2026-4847,Juan,Kabiling,BSMEE,3,Female
2026-4848,Lina,Bautista,BSMetE,4,Other
2026-4849,Brenda,Padilla,BSCE,1,Male
2026-4850,Ophelia,Jalandoni,BSPhil,2,Female
2026-4851,Yana,Uy,BSPsych,3,Other
2026-4852,Sebastian,Guevara,BA Fil,4,Male
2026-4853,Isabella,Nguyen,BA His,1,Female
2026-4854,Arman,Yason,BA Pan,2,Other
2026-4855,Clara,Razon,BA PoS,3,Male
2026-4856,Vera,Calderon,BA Psych,4,Female
2026-4857,Samuel,Luna,BA Soc,1,Other
2026-4858,Ramon,Espinosa,BAELS,2,Male
2026-4859,Vincent,Tiongson,BALCS,3,Female
2026-4860,Nathan,Aquino,BET-CET,4,Other
2026-4861,Ophelia,Jacinto,BET-ChET,1,Male
2026-4862,Dylan,Umali,BET-EET,2,Female
2026-4863,Wendy,Yabut,BET-EST,3,Other
2026-4864,Gavin,Urbano,BET-MET,4,Male
2026-4865,Mark,Salvacion,BET-MMT,1,Female
2026-4866,Mila,Tagle,BS Applied Physics,2,Other
2026-4867,Ethan,Quinto,BS Bio-Animal Biology,3,Male
2026-4868,Ethan,Guevara,BS Bio-Biodiversity,4,Female
2026-4869,Yvonne,Mendoza,BS Bio-Microbiology,1,Other
2026-4870,Lina,Macaraeg,BS Bio-Plant Biology,2,Male
2026-4871,Brenda,Kabiling,BS Chem,3,Female
2026-4872,Gabriel,Tan,BS Econ,4,Other
2026-4873,Adrian,Paredes,BS HM,1,Male
2026-4874,Ian,Jacinto,BS IAM,2,Female
2026-4875,Hazel,Romero,BS Mar,3,Other
2026-4876,Dominic,Dela Cruz,BS Math,4,Male
2026-4877,Patrick,Rivera,BS Physics,1,Female
2026-4878,Ryan,Wong,BS Stat,2,Other
2026-4879,George,Zulueta,BSA,3,Male
2026-4880,Yvette,Ibrahim,BSBA-BE,4,Female
2026-4881,Ian,Fuentes,BSBA-MM,1,Other
2026-4882,Orlando,Wong,BSCE,2,Male
2026-4883,Enzo,Yabut,BSCE,3,Female
2026-4884,Ariana,De Vera,BSCS,4,Other
2026-4885,Frances,Nolasco,BSCerE,1,Male
2026-4886,Rafael,Soriano,BSChE,2,Female
2026-4887,Nina,Jalandoni,BSCpE,3,Other
2026-4888,Frances,Salvacion,BSECE,4,Male
2026-4889,Kevin,Serrano,BSEE,1,Female
2026-4890,Kevin,Lim,BSEME,2,Other
2026-4891,Clara,Guevara,BSENTREP,3,Male
2026-4892,Nina,Zamora,BSEnE,4,Female
2026-4893,Eric,Urbano,BSIS,1,Other
2026-4894,Victor,Luna,BSIT,2,Male
2026-4895,Dylan,Hilario,BSME,3,Female
2026-4896,Ophelia,Inocencio,BSMEE,4,Other
2026-4897,Zoe,Serrano,BSMetE,1,Male
2026-4898,Joshua,Romero,BSCE,2,Female
2026-4899,Naomi,Luna,BSPhil,3,Other
2026-4900,Ella,Soriano,BSPsych,4,Male
2026-4901,Denise,Yason,BA Fil,1,Female
2026-4902,Quinn,Quijano,BA His,2,Other
2026-4903,Isabella,Navarro,BA Pan,3,Male
2026-4904,Ophelia,Bernardo,BA PoS,4,Female
2026-4905,Gavin,Co,BA Psych,1,Other
2026-4906,Queenie,Jacinto,BA Soc,2,Male
2026-4907,Sofia,Delos Santos,BAELS,3,Female
2026-4908,Shiela,Valencia,BALCS,4,Other
2026-4909,Elena,Castillo,BET-CET,1,Male
2026-4910,Zion,Ibrahim,BET-ChET,2,Female
2026-4911,Nestor,Castillo,BET-EET,3,Other
2026-4912,Alyssa,Serrano,BET-EST,4,Male
2026-4913,Faye,Lim,BET-MET,1,Female
2026-4914,Enzo,Magtibay,BET-MMT,2,Other
2026-4915,Nestor,Umali,BS Applied Physics,3,Male
2026-4916,Aiden,Samson,BS Bio-Animal Biology,4,Female
2026-4917,Ian,De Leon,BS Bio-Biodiversity,1,Other
2026-4918,Perry,Cruz,BS Bio-Microbiology,2,Male
2026-4919,Patricia,Romero,BS Bio-Plant Biology,3,Female
2026-4920,Elena,Quisumbing,BS Chem,4,Other
2026-4921,Nicole,Diaz,BS Econ,1,Male
2026-4922,Ulysses,Lim,BS HM,2,Female
2026-4923,Selena,Herrera,BS IAM,3,Other
2026-4924,Elias,Hilario,BS Mar,4,Male
2026-4925,Ariana,Fuentes,BS Math,1,Female
2026-4926,Dominic,Velez,BS Physics,2,Other
2026-4927,Olivia,Morales,BS Stat,3,Male
2026-4928,Ivan,Hidalgo,BSA,4,Female
2026-4929,Perry,Aquino,BSBA-BE,1,Other
2026-4930,Maya,Ortega,BSBA-MM,2,Male
2026-4931,Kevin,Kara,BSCE,3,Female
2026-4932,Mark,Javier,BSCE,4,Other
2026-4933,Mia,Mercado,BSCS,1,Male
2026-4934,Leah,Khan,BSCerE,2,Female
2026-4935,Adrian,Quinones,BSChE,3,Other
2026-4936,Rafael,Bautista,BSCpE,4,Male
2026-4937,Cyrus,Calixto,BSECE,1,Female
2026-4938,Clara,Wong,BSEE,2,Other
2026-4939,Faye,Padilla,BSEME,3,Male
2026-4940,Marnie,Tan,BSENTREP,4,Female
2026-4941,Noah,Natividad,BSEnE,1,Other
2026-4942,Martin,Osorio,BSIS,2,Male
2026-4943,Nathan,Sison,BSIT,3,Female
2026-4944,Ella,Macaraeg,BSME,4,Other
2026-4945,Celeste,Joaquin,BSMEE,1,Male
2026-4946,Hector,Domingo,BSMetE,2,Female
2026-4947,Aiden,Jacinto,BSCE,3,Other
2026-4948,Jared,Quinones,BSPhil,4,Male
2026-4949,Uriel,Padilla,BSPsych,1,Female
2026-4950,Lina,Delos Santos,BA Fil,2,Other
2026-4951,Joy,Gutierrez,BA His,3,Male
2026-4952,Cedric,Flores,BA Pan,4,Female
2026-4953,Frances,Belen,BA PoS,1,Other
2026-4954,Leah,Bermudez,BA Psych,2,Male
2026-4955,Miguel,Aquino,BA Soc,3,Female
2026-4956,Carmen,Lim,BAELS,4,Other
2026-4957,Marnie,Hilario,BALCS,1,Male
2026-4958,Hazel,Kabiling,BET-CET,2,Female
2026-4959,Juan,Ferrer,BET-ChET,3,Other
2026-4960,Ariel,Neri,BET-EET,4,Male
2026-4961,Tobias,Salazar,BET-EST,1,Female
2026-4962,Rita,Luna,BET-MET,2,Other
2026-4963,Quinn,Pineda,BET-MMT,3,Male
2026-4964,Zoe,Morales,BS Applied Physics,4,Female
2026-4965,Aiden,Valencia,BS Bio-Animal Biology,1,Other
2026-4966,Zoe,Romero,BS Bio-Biodiversity,2,Male
2026-4967,Rita,Torres,BS Bio-Microbiology,3,Female
2026-4968,Irene,Villanueva,BS Bio-Plant Biology,4,Other
2026-4969,Orlando,Isidro,BS Chem,1,Male
2026-4970,Daniel,Calderon,BS Econ,2,Female
2026-4971,Simon,Domingo,BS HM,3,Other
2026-4972,Zoe,Jalandoni,BS IAM,4,Male
2026-4973,Ethan,Rivera,BS Mar,1,Female
2026-4974,Mila,Guevara,BS Math,2,Other
2026-4975,Elias,Zulueta,BS Physics,3,Male
2026-4976,Ulysses,Rivera,BS Stat,4,Female
2026-4977,Ana,Sison,BSA,1,Other
2026-4978,Christian,Ablaza,BSBA-BE,2,Male
2026-4979,Mark,Abad,BSBA-MM,3,Female
2026-4980,Jasmine,Gonzales,BSCE,4,Other
2026-4981,Elias,Razon,BSCE,1,Male
2026-4982,George,Luna,BSCS,2,Female
2026-4983,Irene,Gatchalian,BSCerE,3,Other
2026-4984,Leah,Benedicto,BSChE,4,Male
2026-4985,Ulysses,Estrella,BSCpE,1,Female
2026-4986,Denise,Roxas,BSECE,2,Other
2026-4987,Faye,Mendoza,BSEE,3,Male
2026-4988,Lara,Salvacion,BSEME,4,Female
2026-4989,Xavier,Umali,BSENTREP,1,Other
2026-4990,Maria,Guevara,BSEnE,2,Male
2026-4991,Karl,Bermudez,BSIS,3,Female
2026-4992,Leah,Manansala,BSIT,4,Other
2026-4993,Marnie,Quinto,BSME,1,Male
2026-4994,Vincent,Hidalgo,BSMEE,2,Female
2026-4995,Frances,Yap,BSMetE,3,Other
2026-4996,Patricia,Herrera,BSCE,4,Male
2026-4997,Elias,Garcia,BSPhil,1,Female
2026-4998,Giselle,Gutierrez,BSPsych,2,Other
2026-4999,Quinn,Umali,BA Fil,3,Male
2026-5000,Zion,David,BA His,4,Female
2024-0001,Michael Andre,Novela,BSCE,1,Other
2022-0001,Casimir Elija,Bajarla,BSCS,4,Male
2023-0452,Reign,Mejia,BSIT,3,Female
2023-1122,Jelian,Abanador,BSBA-MM,2,Female
2024-0099,Jenard,Daquiz,BSCS,1,Male
2024-5544,Stefhany Joy,Abrajano,BSBA-MM,2,Female
2024-9999,Raven Joy,Avenido,BSIT,2,Female
2024-1328,Michael Andre,Novela,BSCS,2,Male
2023-2321,Hans,Mundo,BSCS,3,Male
2023-1232,Gabriel,Ramirez,BSCS,3,Male
2023-1231,Amin,Casan,BSIS,3,Male
2024-1323,Andrea May,Avila,BSBA-MM,2,Female
2019-3452,Thandi,Rogers,BPEd,4,Male
2023-3391,Vel,Musa,BSIT,2,Other
2024-8268,Hope,Kumar,BSECE,4,Female
2022-1939,Emily,Wright,BTLEd-IA,2,Male
2024-9093,Rex,Magno,BS Math,3,Female
2024-7402,Amanda,Macaraeg,BSN,4,Male
2025-5992,Paul,Ramos,BEEd-LE,2,Female
2022-1963,Rachel,Xavier,BAELS,4,Female
2025-4163,Eduardo,Abante,BSEd-Math,2,Female
2020-0550,Zara,Baker,BSChE,4,Female
2022-6170,Amelia,Ocampo,BALCS,4,Female
2022-6623,Rafael,Bautista,BTLEd-IA,2,Female
2019-0129,Juan,Kelly,BSCpE,4,Male
2024-6944,John,San Jose,BALCS,2,Female
2024-9012,Ivan,Yap,BS IAM,3,Female
2022-6213,Camila,Lim,BSN,2,Female
2024-8369,Nhlanhla,Robinson,BA His,4,Male
2022-3901,Roger,Delos Santos,BSMEE,1,Male
2022-0914,Ralph,Recto,BET-EET,3,Female
2019-4122,Dmitri,Aquino,BEEd-SM,1,Female
2024-2292,Elena,Gupta,BTLEd-IA,1,Male
2020-7212,Helen,Barnes,BET-ChET,4,Female
2024-9732,Chen,Cooper,BSPhil,1,Male
2023-6701,Nadia,Morales,BSCA,1,Female
2025-7372,Precious,Walker,BS HM,4,Male
2025-2284,Elijah,Salvacion,BSEd-Bio,1,Male
2020-0468,Hana,De Castro,BET-CET,2,Other
2020-1806,Bel,Roberts,BET-EST,3,Male
2022-5113,Aiko,Brown,BEEd-LE,4,Male
2024-1599,Gloria,Peterson,BEEd-SM,4,Male
2024-0407,Rex,Garcia,BSEd-Math,3,Male
2021-2317,Nisha,Wilson,BS HM,4,Female
2021-9088,Sandra,Yoon,BS Bio-Biodiversity,2,Female
2025-3130,Daiki,Dela Cruz,BSA,1,Male
2023-7102,Sandra,Catapang,BS Mar,2,Male
2024-2328,Jessica,Aguilar,BS Physics,4,Male
2022-0025,Chen,Carter,BSEd-Math,2,Female
2023-5625,Isabella,Delos Santos,BET-CET,1,Female
2022-8843,Hassan,Thompson,BTVTEd-DT,4,Female
2024-4938,Natasha,Carter,BA Soc,2,Female
2020-7497,Robert,Adeyemi,BSN,4,Male
2022-8756,Rohan,King,BS Physics,1,Female
2021-7173,Sofia,Garcia,BA Pan,3,Female
2021-1449,John,James,BSA,4,Female
2022-6156,Hassan,Rogers,BSEd-Math,1,Female
2024-5134,Lin,Afolabi,BSCpE,3,Male
2019-4827,Fernando,Murphy,BET-EET,3,Male
2025-1145,Oliver,Reddy,BET-CET,3,Male
2022-5100,Camila,Panganiban,BAELS,1,Male
2019-3188,Kenneth,Parker,BA PoS,2,Female
2021-0330,Yang,Parker,BS Econ,4,Female
2022-8114,Kenji,Yoon,BA Soc,4,Male
2024-3977,Layla,Nwosu,BET-EST,1,Female
2019-6141,Shreya,Han,BSCA,1,Female
2022-2243,Sarah,Nkosi,BTVTEd-DT,3,Male
2023-9731,Ren,Campbell,BSBA-MM,2,Female
2024-4822,Ricardo,Lopez,BEEd-LE,3,Male
2022-2936,Kwame,Sanchez,BSBA-BE,1,Female
2023-1309,Fiifi,Yoshida,BSBA-MM,2,Female
2020-6234,Sofia,Wenceslao,BSEd-Fil,4,Male
2025-4648,Fang,Reddy,BTVTEd-DT,1,Male
2025-9963,Arjun,Xavier,BSBA-BE,4,Female
2025-3280,Del,Bernardo,BSCpE,3,Male
2024-9156,Roy,Brown,BSBA-BE,4,Male
2019-7561,Fel,Dela Cruz,BEEd-SM,4,Female
2023-2415,Stephanie,Murphy,BEEd-SM,3,Male
2022-8070,Lucia,Gray,BSEE,4,Male
2022-0717,Sara,Thomas,BSMetE,4,Male
2019-5032,Camila,Roxas,BS Bio-Animal Biology,4,Female
2024-6759,Stephanie,Hernandez,BS HM,1,Male
2019-3294,Ren,Kumar,BA Soc,3,Female
2019-6151,Lisa,Zwane,BET-ChET,4,Male
2025-5110,Sipho,Okonkwo,BSEd-Chem,4,Female
2021-1208,Del,San Jose,BET-EST,1,Female
2021-3085,Gabriela,Brown,BSIS,1,Female
2025-0071,Betty,Adeyemi,BS Mar,1,Female
2022-5629,Bongani,Garcia,BS HM,1,Female
2019-3114,Yang,Collins,BSEd-Phys,1,Female
2022-4183,Sergei,Sanders,BS HM,1,Female
2020-1713,Aditya,Roxas,BSMEE,4,Female
2025-1793,Pablo,Shah,BS Bio-Biodiversity,2,Female
2023-8145,Amelia,Martin,BALCS,4,Female
2022-4172,Arjun,Jones,BS Applied Physics,1,Male
2022-5716,Ananya,Enrile,BSCE,3,Male
2024-9014,Amelia,Joshi,BSN,2,Female
2025-4858,Randy,Delos Santos,BSEd-Math,4,Female
2022-3977,Jose,Cele,BSN,2,Male
2023-2030,Antonio,Ibrahim,BSME,2,Female
2019-6658,Mei,Lacson,BSME,4,Female
2019-9094,Ava,Lewis,BSPsych,4,Male
2020-9215,Kwame,Wilson,BS Mar,3,Male
2021-3214,Hui,Garcia,BSEE,3,Female
2025-1359,Takeshi,Taylor,BSEd-Phys,2,Male
2021-5422,Diego,Mendoza,BSPsych,3,Female
2020-8556,Yang,Tamayo,BSCS,1,Male
2025-4750,Ana,Adeyemi,BS Bio-Plant Biology,4,Female
2023-4993,Xiao,Martin,BSEME,1,Female
2025-5965,Kwame,Turner,BS Physics,4,Male
2023-9029,Maria,Peterson,BA Fil,4,Female
2024-6989,Charlotte,Gupta,BS Bio-Plant Biology,1,Female
2019-4805,Jose,Bennett,BA PoS,2,Male
2024-3467,Hassan,Ward,BSBA-MM,4,Female
2022-6367,Carlo,Bennett,BTLEd-HE,4,Male
2024-7853,Nokwanda,Murphy,BSMEE,1,Male
2021-5946,Nozomi,Lim,BTLEd-IA,1,Female
2024-4064,Brian,Gonzales,BS Physics,1,Male
2024-6206,Ama,Macaraeg,BA PoS,4,Female
2022-7490,Fatima,Yoshida,BALCS,4,Female
2025-7956,Sandra,Santos,BSA,4,Male
2021-4587,Gloria,Del Rosario,BS IAM,4,Female
2021-5917,Marco,Ibrahim,BA PoS,4,Female
2025-3319,Sakura,Roberts,BSME,4,Female
2025-9781,Rafael,Jung,BSEnE,2,Female
2021-0600,Thandi,Phillips,BS Bio-Plant Biology,4,Male
2023-4727,Rachel,Young,BET-EST,3,Male
2023-5190,Jessica,Nakamura,BA Psych,3,Female
2020-5944,Sel,Gonzalez,BS Math,1,Male
2020-2106,Gabriela,Panganiban,BTLEd-IA,3,Male
2023-7588,Brian,Shah,BSCE,3,Female
2021-6378,William,Musa,BET-MET,4,Male
2023-0971,Divine,Hill,BET-MET,4,Female
2023-4088,Tatiana,Smith,BS Chem,1,Female
2019-6637,Zanele,Park,BPEd,4,Female
2025-7338,Ralph,San Jose,BPEd,1,Male
2022-7197,Diego,Sanchez,BS Econ,2,Male
2024-8377,Antonio,Eze,BS IAM,1,Male
2024-7361,Juan,Hernandez,BSCE,1,Male
2024-8807,Raj,Suzuki,BAELS,2,Female
2021-7905,William,Zwane,BSEnE,4,Female
2023-5496,Ron,Garcia,BSPhil,4,Female
2022-0917,Mel,Kim,BSChE,4,Male
2021-8534,Marco,Cruz,BA Fil,4,Female
2020-8200,Ama,Campbell,BS Econ,3,Female
2019-0193,Vel,De Guzman,BSEd-Phys,1,Male
2022-2214,Raj,Hill,BS Econ,1,Female
2019-5282,Choi,De Guzman,BS Math,1,Female
2020-5303,Sofia,Wenceslao,BSMetE,4,Female
2019-3370,Hope,Martin,BSPsych,1,Male
2025-9628,Adwoa,Taylor,BA Fil,1,Male
2022-7453,Sandra,Shah,BTLEd-IA,3,Female
2020-8572,Shin,James,BEEd-SM,2,Female
2019-0833,Monica,Mabuza,BSENTREP,3,Other
2021-0898,Zara,Anderson,BTLEd-IA,4,Female
2025-0315,Yuki,Brown,BSEd-Phys,4,Female
2022-2895,Yang,Quiambao,BET-MET,2,Female
2020-6422,Jose,Torres,BS Bio-Plant Biology,3,Male
2025-4053,Jun,Obligacion,BS IAM,3,Female
2025-5400,Choi,Ross,BSCS,4,Female
2021-4125,Jennifer,Yap,BSENTREP,1,Female
2022-3600,Roberto,Cele,BEEd-SM,4,Male
2021-8997,Jessica,Bello,BS Math,2,Male
2022-5149,Shin,Delos Santos,BA Psych,3,Male
2021-2977,Noah,Lacson,BA Soc,1,Female
2023-3091,Tatiana,Rivera,BSMEE,1,Male
2022-1423,Nomsa,Santos,BSECE,4,Male
2025-5645,Amelia,Perez,BSEd-Fil,4,Male
2025-5093,Rachel,Robinson,BEEd-LE,3,Female
2023-9818,Yang,Kim,BSCS,1,Female
2025-7658,Joseph,Tamayo,BSIS,4,Female
2023-8630,Helen,King,BET-MMT,3,Female
2019-5183,Takeshi,Navarro,BA Soc,3,Female
2025-8417,Kenneth,Reed,BSPhil,2,Female
2019-3597,Daiki,De Guzman,BSEnE,2,Female
2025-5709,Efua,Howard,BSEd-Bio,4,Male
2021-2310,Isabella,Reed,BSA,2,Male
2021-8179,Amelia,Sato,BSCA,2,Male
2021-0449,Yaw,Anderson,BET-MET,1,Female
2024-7730,Elena,Xavier,BSENTREP,4,Female
2025-3387,Wei,Harris,BET-MET,4,Male
2019-8972,Monica,Price,BTVTEd-DT,4,Male
2023-1749,George,Gray,BSCA,4,Female
2023-6034,Thandi,Watanabe,BSCS,3,Male
2019-6046,Aditya,Cooper,BSCpE,2,Male
2023-4963,Pablo,Torres,BSMEE,2,Female
2025-6023,Akua,Jung,BSMEE,3,Male
2020-5686,Fel,Mabuza,BSPhil,3,Female
2025-6141,Andrei,De Jesus,BSCpE,4,Male
2025-4255,Vel,Nair,BSEd-Chem,2,Male
2023-7112,Tatiana,Yap,BS Mar,3,Female
2019-4645,Layla,Macaraeg,BA PoS,4,Female
2021-8450,Ralph,Valdez,BS Bio-Biodiversity,3,Male
2025-8810,Irina,Gonzales,BSChE,3,Female
2022-2368,Paul,Reyes,BSEME,2,Male
2019-9526,Amelia,Enrile,BA Pan,4,Female
2021-5724,Jun,Villanueva,BS Bio-Biodiversity,2,Male
2019-1784,Raj,Yamamoto,BSECE,4,Female
2024-3251,Nel,Tanaka,BET-EST,1,Male
2019-5509,Thandi,Williams,BA Pan,4,Male
2019-0065,Nadia,Sato,BSIS,4,Female
2024-3685,Barbara,Musa,BET-EST,1,Female
2019-7682,Lungelo,Howard,BET-CET,2,Male
2024-7128,Abena,Nwosu,BSCerE,4,Female
2025-1704,Ryota,Lopez,BSEd-Fil,1,Female
2020-4804,Liam,Kobayashi,BS HM,4,Female
2023-2895,Precious,Brown,BS Applied Physics,4,Male
2020-9036,Richard,Kumar,BS HM,4,Male
2021-5637,Fang,Davis,BS IAM,1,Male
2020-6761,Ama,Parker,BPEd,4,Male
2020-3913,Ling,Roberts,BA His,4,Male
2024-6054,Olivia,James,BSECE,3,Male
2025-7950,Lucia,Afolabi,BET-EET,3,Male
2019-3813,Del,Parker,BSIS,4,Female
2025-7035,Lim,Ramirez,BSCerE,2,Male
2020-3413,Sofia,Han,BS Mar,4,Female
2020-8099,Cel,De Castro,BSEd-Bio,1,Male
2020-6082,Mel,Morales,BSBA-MM,4,Female
2021-2526,Linda,Abante,BS Bio-Microbiology,1,Male
2020-4531,Abena,Martinez,BSMetE,4,Female
2023-0143,Yusuf,Hernandez,BA Psych,4,Male
2024-7529,Cel,Flores,BS Mar,3,Female
2022-9425,Sofia,Gutierrez,BSCS,1,Male
2023-5114,Kevin,Kelly,BTLEd-HE,4,Female
2020-7063,Raj,Ilagan,BSENTREP,4,Female
2022-0708,Ahmed,Hernandez,BS Bio-Animal Biology,2,Female
2023-5608,Nel,Nxumalo,BSEd-Bio,4,Female
2021-9569,Jason,Hernandez,BS Math,2,Female
2019-9154,Lungelo,Stewart,BS Bio-Microbiology,2,Male
2019-4790,Mei,Bello,BEEd-LE,3,Female
2024-6008,Rex,Miller,BS Bio-Microbiology,2,Male
2020-4418,Yaw,Nxumalo,BSEd-Bio,4,Female
2024-8054,Hui,Hidalgo,BSIS,4,Female
2020-8105,Jessica,Nelson,BSEME,1,Female
2021-8353,James,Xavier,BSEd-Fil,2,Male
2024-4458,William,Hall,BSME,3,Male
2021-5691,Stephanie,Nelson,BPEd,2,Male
2025-4840,Wei,Richardson,BSMEE,1,Female
2023-0059,Robert,Suzuki,BA Pan,4,Female
2024-2142,Mei,De Castro,BEEd-LE,4,Male
2025-4401,Ashley,Parker,BSCpE,1,Female
2023-7270,Patricia,Ito,BSCA,1,Other
2019-5105,Susan,Reyes,BEEd-LE,4,Female
2022-3305,Patricia,Watson,BS Econ,1,Male
2023-7768,Tel,Zabala,BS IAM,1,Male
2025-2025,Kwame,Henderson,BSEE,4,Female
2024-0355,Trisha,Okonkwo,BS Physics,1,Male
2025-5319,Sandra,Watanabe,BET-ChET,4,Female
2021-3210,Lee,Cook,BTLEd-IA,4,Other
2022-3968,Lim,Edwards,BET-EST,1,Male
2021-2363,Mei,Estrada,BEEd-SM,3,Male
2023-2287,Lisa,Lee,BET-MMT,3,Male
2020-8203,Emma,Torres,BA PoS,3,Male
2021-9671,Bel,Parker,BSEd-Fil,1,Male
2023-6048,Jennifer,Sharma,BSME,1,Female
2025-7060,Ralph,Sithole,BSBA-BE,4,Male
2020-4330,William,Garcia,BA Soc,1,Male
2021-4654,Olivia,Wilson,BSBA-BE,4,Male
2024-5200,Park,Aquino,BTLEd-HE,2,Other
2023-3745,Liam,Enrile,BSENTREP,1,Male
2022-3582,Noah,Han,BSEME,3,Female
2022-4993,Akua,Reed,BEEd-SM,3,Female
2025-7497,Precious,Drilon,BA His,3,Female
2019-7817,Sandra,Bernardo,BA PoS,4,Female
2020-7797,Yang,Price,BA His,4,Male
2024-3976,Vel,Mabuza,BSIT,3,Female
2024-0362,Nozomi,Cooper,BET-ChET,3,Female
2020-3166,Sandra,Yap,BS Bio-Animal Biology,4,Male
2024-9585,Del,Kobayashi,BSBA-BE,2,Female
2022-1880,Eduardo,Scott,BS Bio-Plant Biology,1,Male
2024-4224,Susan,Ramos,BSIT,3,Male
2021-4310,Jun,Yamamoto,BSECE,2,Female
2023-0067,Barbara,Jacinto,BA His,1,Female
2021-5732,Efua,Nkosi,BSPsych,3,Female
2019-5984,Camila,Navarro,BS Math,4,Female
2020-5347,Paul,Zabala,BA Fil,4,Female
2024-4954,Marco,Murphy,BSME,3,Male
2025-9824,Shreya,Jung,BS Econ,2,Female
2020-1954,Khalid,Hernandez,BTVTEd-DT,1,Female
2020-7235,Ananya,Sharma,BET-MET,1,Female
2020-4682,Jennifer,James,BET-CET,4,Male
2021-7501,Kwame,Carter,BET-EET,2,Female
2024-1740,Roberto,Cho,BSBA-MM,2,Female
2024-0595,Richard,Mehta,BA Pan,3,Female
2025-2877,George,Nakamura,BS Math,2,Female
2024-4726,Yuki,Williams,BS Bio-Animal Biology,3,Male
2024-9334,Park,Recto,BSBA-BE,2,Male
2024-7865,Susan,Lacson,BSCS,4,Female
2021-9345,Sakura,Gutierrez,BSEd-Phys,2,Male
2023-1907,Patricia,Garcia,BSMetE,4,Male
